time,position_x,setpoint,error,control_signal,tilt_angle,saturated
0.04928946495056152,0.13356717996223638,0.0,-0.13356717996223638,-7.39027206731054,-7.39027206731054,0
0.09795379638671875,0.13416314813786875,0.0,-0.13416314813786875,-7.855735187722413,-7.855735187722413,0
0.14400982856750488,0.1340006306220342,0.0,-0.1340006306220342,-7.435256089994299,-7.435256089994299,0
0.19250273704528809,0.13400229896218374,0.0,-0.13400229896218374,-7.607222311029877,-7.607222311029877,0
0.2404158115386963,0.13206299918711556,0.0,-0.13206299918711556,-6.348542829089617,-6.348542829089617,0
0.2885112762451172,0.1301589728894943,0.0,-0.1301589728894943,-6.333028897256285,-6.333028897256285,0
0.35208749771118164,0.12776604348329604,0.0,-0.12776604348329604,-6.341138521564938,-6.341138521564938,0
0.4003608226776123,0.1257939330186207,0.0,-0.1257939330186207,-6.196969614370017,-6.196969614370017,0
0.4480741024017334,0.12266026058603773,0.0,-0.12266026058603773,-5.338418434846831,-5.338418434846831,0
0.496124267578125,0.11844770170851192,0.0,-0.11844770170851192,-4.503856080898437,-4.503856080898437,0
0.544198751449585,0.1128577823888181,0.0,-0.1128577823888181,-3.392480239078672,-3.392480239078672,0
0.5920531749725342,0.10749393640017846,0.0,-0.10749393640017846,-3.2745939609392027,-3.2745939609392027,0
0.6259856224060059,0.10224674181405649,0.0,-0.10224674181405649,-1.7442003525093437,-1.7442003525093437,0
0.6560981273651123,0.09720064841992529,0.0,-0.09720064841992529,-1.107789070166624,-1.107789070166624,0
0.7058115005493164,0.09249179807030322,0.0,-0.09249179807030322,-3.0804237215152472,-3.0804237215152472,0
0.7365460395812988,0.08743172239682372,0.0,-0.08743172239682372,-0.7314485067239813,-0.7314485067239813,0
0.76800537109375,0.08105969580767305,0.0,-0.08105969580767305,0.730811365294521,0.730811365294521,0
0.8016002178192139,0.07506026518524749,0.0,-0.07506026518524749,0.3165780112625711,0.3165780112625711,0
0.832301139831543,0.06999311892732477,0.0,-0.06999311892732477,0.16778637247254835,0.16778637247254835,0
0.864652156829834,0.06349623164285724,0.0,-0.06349623164285724,1.5778581927264366,1.5778581927264366,0
0.8959963321685791,0.057178942499564504,0.0,-0.057178942499564504,1.9290182701355914,1.9290182701355914,0
0.9286394119262695,0.05249879819314997,0.0,-0.05249879819314997,0.42411021152343853,0.42411021152343853,0
0.9599435329437256,0.04693453953385109,0.0,-0.04693453953385109,1.7467077943723872,1.7467077943723872,0
0.992114782333374,0.04124518184492825,0.0,-0.04124518184492825,2.019281050675383,2.019281050675383,0
1.0408368110656738,0.037065274767471526,0.0,-0.037065274767471526,-0.5005366355646683,-0.5005366355646683,0
1.0719270706176758,0.03167282866198304,0.0,-0.03167282866198304,2.415819676410936,2.415819676410936,0
1.1055340766906738,0.027926928357707326,0.0,-0.027926928357707326,0.7529692141191755,0.7529692141191755,0
1.136873483657837,0.023810497650701198,0.0,-0.023810497650701198,1.5685538512004498,1.5685538512004498,0
1.1842107772827148,0.018222723339771065,0.0,-0.018222723339771065,1.4680064840024358,1.4680064840024358,0
1.2324581146240234,0.014222758664154898,0.0,-0.014222758664154898,0.6270535520723526,0.6270535520723526,0
1.2805354595184326,0.009943492662238155,0.0,-0.009943492662238155,1.0407092500606334,1.0407092500606334,0
1.329819917678833,0.006010923632344469,0.0,-0.006010923632344469,0.9775982186759431,0.9775982186759431,0
1.3936598300933838,0.001927753801969945,0.0,-0.001927753801969945,0.7259286503550788,0.7259286503550788,0
1.4409692287445068,-0.001079389595146642,0.0,0.001079389595146642,0.8799469458770262,0.8799469458770262,0
1.4882423877716064,-0.0039048692870937993,0.0,0.0039048692870937993,0.9233705853239775,0.9233705853239775,0
1.536137580871582,-0.007512641619625523,0.0,0.007512641619625523,1.5921116647254947,1.5921116647254947,0
1.584348201751709,-0.010885283917434308,0.0,0.010885283917434308,1.621755452187313,1.621755452187313,0
1.6325092315673828,-0.013141356468192969,0.0,0.013141356468192969,1.058806702984902,1.058806702984902,0
1.6802780628204346,-0.01661484065948356,0.0,0.01661484065948356,2.03388772793263,2.03388772793263,0
1.7446188926696777,-0.018891913110854374,0.0,0.018891913110854374,1.0515720280481646,1.0515720280481646,0
1.7920520305633545,-0.021547923869677365,0.0,0.021547923869677365,1.8259950059704972,1.8259950059704972,0
1.8401594161987305,-0.022561466992097507,0.0,0.022561466992097507,0.8447989691640561,0.8447989691640561,0
1.8894405364990234,-0.023059850509778074,0.0,0.023059850509778074,0.5549159473821035,0.5549159473821035,0
1.9367153644561768,-0.022561466992097507,0.0,0.022561466992097507,-0.08148920488095235,-0.08148920488095235,0
1.9848148822784424,-0.021106872993642837,0.0,0.021106872993642837,-0.7423120557514014,-0.7423120557514014,0
2.0329997539520264,-0.019524346435468996,0.0,0.019524346435468996,-0.8979872396342761,-0.8979872396342761,0
2.0805554389953613,-0.016994639618600173,0.0,0.016994639618600173,-1.6395936542687028,-1.6395936542687028,0
2.144481897354126,-0.015501157405707993,0.0,0.015501157405707993,-0.8168622495274088,-0.8168622495274088,0
2.1925318241119385,-0.013564797087093725,0.0,0.013564797087093725,-1.4249367398774206,-1.4249367398774206,0
2.241123676300049,-0.011874000549534284,0.0,0.011874000549534284,-1.3470696229042083,-1.3470696229042083,0
2.289236307144165,-0.010873896833874125,0.0,0.010873896833874125,-0.9765685929039011,-0.9765685929039011,0
2.3382272720336914,-0.010348819873801318,0.0,0.010348819873801318,-0.6983112604224425,-0.6983112604224425,0
2.384491205215454,-0.010920186652625752,0.0,0.010920186652625752,0.030205669424119452,0.030205669424119452,0
