time,position_x,setpoint,error,control_signal,tilt_angle,saturated
2.1243350505828857,2.290103711570465,0.044186793663509506,-2.2459169179069556,-15.0,-15.0,1
2.1345298290252686,2.3219568079689457,0.043712909990681836,-2.278243897978264,-15.0,-15.0,1
2.1450984477996826,2.3540319527542737,0.04322233850290247,-2.3108096142513714,-15.0,-15.0,1
2.1553075313568115,2.386328923878062,0.04274917280782199,-2.34357975107024,-15.0,-15.0,1
2.1658856868743896,2.418847499513972,0.042259697734614236,-2.376587801779358,-15.0,-15.0,1
2.1760306358337402,2.4515874580574915,0.04179107915489656,-2.4097963789025947,-15.0,-15.0,1
2.1862387657165527,2.4845485781257133,0.04132039273890382,-2.4432281853868094,-15.0,-15.0,1
2.1964025497436523,2.5177306385571123,0.04085264693862386,-2.4768779916184887,-15.0,-15.0,1
2.2069756984710693,2.5511334184113257,0.040367062038346446,-2.5107663563729794,-15.0,-15.0,1
2.217177391052246,2.58475669696893,0.0398995532122969,-2.544857143756633,-15.0,-15.0,1
2.2273917198181152,2.6186002537312225,0.039432514270507,-2.5791677394607153,-15.0,-15.0,1
2.2375383377075195,2.652663868419998,0.038969658027118534,-2.6136942103928797,-15.0,-15.0,1
2.2481207847595215,2.686947320977331,0.03848812539086953,-2.6484591955864616,-15.0,-15.0,1
2.258354902267456,2.7214503915653516,0.038023662034697994,-2.6834267295306535,-15.0,-15.0,1
2.268909215927124,2.75617286056603,0.037545973843284536,-2.7186268867227454,-15.0,-15.0,1
2.279073476791382,2.7911145085809532,0.037087242070655245,-2.754027266510298,-15.0,-15.0,1
2.2891652584075928,2.8262751164311073,0.03663309232454078,-2.7896420241065667,-15.0,-15.0,1
2.2997095584869385,2.861654465156657,0.03616002293965251,-2.8254944422170043,-15.0,-15.0,1
2.310049057006836,2.8972523360167264,0.03569762433399697,-2.8615547116827296,-15.0,-15.0,1
2.3208167552948,2.933068510489181,0.035217688516558404,-2.897850821972623,-15.0,-15.0,1
2.3312265872955322,2.969102770270409,0.034755317832655695,-2.9343474524377533,-15.0,-15.0,1
2.341465473175049,3.0053548972751014,0.03430213599711004,-2.9710527612779916,-15.0,-15.0,1
2.351595640182495,3.0418246736360346,0.03385536920766624,-3.0079693044283684,-15.0,-15.0,1
2.3617804050445557,3.0785118817038524,0.03340784686335982,-3.0451040348404925,-15.0,-15.0,1
2.3723690509796143,3.115416304046848,0.03294438251738781,-3.0824719215294603,-15.0,-15.0,1
2.382587432861328,3.152537723450746,0.032498915274852554,-3.1200388081758934,-15.0,-15.0,1
2.392770290374756,3.189875922918486,0.032056791272955125,-3.157819131645531,-15.0,-15.0,1
2.40301251411438,3.2274306856700035,0.03161394125529137,-3.1958167444147123,-15.0,-15.0,1
2.4137418270111084,3.265201795142015,0.03115207041179424,-3.234049724730221,-15.0,-15.0,1
2.4239754676818848,3.3031890349878004,0.030713527560596976,-3.2724755074272034,-15.0,-15.0,1
2.4345052242279053,3.3413921890769855,0.030264370558680732,-3.3111278185183046,-15.0,-15.0,1
2.4452309608459473,3.379811041495327,0.029809066214257343,-3.3500019752810695,-15.0,-15.0,1
2.4556939601898193,3.4184453765444958,0.029367113359041797,-3.389078263185454,-15.0,-15.0,1
2.4662954807281494,3.457294978741861,0.02892157086291868,-3.4283734078789423,-15.0,-15.0,1
2.4764461517333984,3.4963596328202744,0.028497152242586664,-3.4678624805776876,-15.0,-15.0,1
2.486790180206299,3.535639123727855,0.02806688218896026,-3.5075722415388944,-15.0,-15.0,1
2.4972262382507324,3.5751332366277735,0.027635111806376532,-3.547498124821397,-15.0,-15.0,1
2.507946729660034,3.6148417568980378,0.027194053751650286,-3.5876477031463874,-15.0,-15.0,1
2.5184121131896973,3.654764470131277,0.026765960145959708,-3.6279985099853174,-15.0,-15.0,1
2.5288565158843994,3.694901162134529,0.02634119993097945,-3.66855996220355,-15.0,-15.0,1
2.539299249649048,3.7352516189290235,0.02591902210709688,-3.7093325968219264,-15.0,-15.0,1
2.5499744415283203,3.7758156267499685,0.025490089076061,-3.7503255376739073,-15.0,-15.0,1
2.5605597496032715,3.8165929720463385,0.025067448972836817,-3.791525523073502,-15.0,-15.0,1
2.570850133895874,3.8575834414806573,0.02465918449295225,-3.832924256987705,-15.0,-15.0,1
2.5810956954956055,3.8987868219287876,0.024255283933913505,-3.874531537994874,-15.0,-15.0,1
2.591323137283325,3.9402029004797154,0.023854708621850115,-3.9163481918578653,-15.0,-15.0,1
2.6015777587890625,3.981831464435338,0.023455725219196255,-3.958375739216142,-15.0,-15.0,1
2.6118483543395996,4.02367230131025,0.023058823629447625,-4.000613477680802,-15.0,-15.0,1
2.6224820613861084,4.065725198831533,0.02265077955422269,-4.0430744192773105,-15.0,-15.0,1
2.63271427154541,4.107989944938541,0.022260954644776024,-4.085728990293765,-15.0,-15.0,1
2.643381357192993,4.150466327782686,0.021857537496624557,-4.128608790286061,-15.0,-15.0,1
2.6535699367523193,4.193154135727234,0.02147508891703498,-4.1716790468101985,-15.0,-15.0,1
2.6638033390045166,4.236053157347082,0.021093817241334606,-4.2149593401057475,-15.0,-15.0,1
2.674426555633545,4.279163181428556,0.020701089784131765,-4.258462091644424,-15.0,-15.0,1
2.684619665145874,4.322483996969194,0.020327234914994205,-4.3021567620542,-15.0,-15.0,1
2.694887399673462,4.366015393177538,0.019953619043619558,-4.3460617741339185,-15.0,-15.0,1
2.7051291465759277,4.4097571594729175,0.019583956757626683,-4.390173202715291,-15.0,-15.0,1
2.71572208404541,4.453709085485248,0.019204813064477855,-4.43450427242077,-15.0,-15.0,1
2.7259340286254883,4.4978709610548115,0.018842412995768845,-4.479028548059043,-15.0,-15.0,1
2.7362561225891113,4.542242576232051,0.018479235130682628,-4.523763341101368,-15.0,-15.0,1
2.74678373336792,4.5868237212773595,0.0181121007688214,-4.568711620508538,-15.0,-15.0,1
2.75703763961792,4.631614186660868,0.0177577208103213,-4.613856465850547,-15.0,-15.0,1
2.767652750015259,4.676613763062238,0.017394225174254777,-4.659219537887983,-15.0,-15.0,1
2.7778995037078857,4.721822241370453,0.017046622308795584,-4.704775619061658,-15.0,-15.0,1
2.788045644760132,4.767239412683605,0.016705634090734042,-4.750533778592871,-15.0,-15.0,1
2.7982189655303955,4.812865068308689,0.016366957652426684,-4.7964981106562625,-15.0,-15.0,1
2.808439254760742,4.858698999761394,0.0160299958097294,-4.842669003951665,-15.0,-15.0,1
2.8190982341766357,4.904740998765892,0.015682098585580326,-4.889058900180311,-15.0,-15.0,1
2.829265594482422,4.950990857254631,0.015353630039810676,-4.93563722721482,-15.0,-15.0,1
2.8394546508789062,4.9974483673681265,0.015027798741003823,-4.982420568627123,-15.0,-15.0,1
2.8501250743865967,5.044113321454754,0.01469018205514279,-5.029423139399611,-15.0,-15.0,1
2.860536575317383,5.0909855120705405,0.01436434073417081,-5.076621171336369,-15.0,-15.0,1
2.870722532272339,5.1380647319789565,0.014049006014497989,-5.124015725964458,-15.0,-15.0,1
2.880915641784668,5.18535077415071,0.013736885507150187,-5.17161388864356,-15.0,-15.0,1
2.891057014465332,5.232843431763538,0.013429780826040016,-5.219413650937498,-15.0,-15.0,1
2.901259422302246,5.2805424982019975,0.013124302057931414,-5.2674181961440665,-15.0,-15.0,1
2.9118869304656982,5.3284477670572645,0.012809821737470167,-5.315637945319795,-15.0,-15.0,1
2.92201828956604,5.376559032126922,0.012513583186859925,-5.364045448940062,-15.0,-15.0,1
2.9322664737701416,5.424876087414756,0.012217482782727662,-5.412658604632028,-15.0,-15.0,1
2.9427998065948486,5.473398727130547,0.01191688739263791,-5.4614818397379095,-15.0,-15.0,1
2.953047752380371,5.522126745689868,0.01162809616531657,-5.510498649524552,-15.0,-15.0,1
2.9633400440216064,5.571059937713875,0.011341705114018025,-5.559718232599858,-15.0,-15.0,1
2.9735748767852783,5.620198098029104,0.011060555796416877,-5.609137542232688,-15.0,-15.0,1
2.9838244915008545,5.669541021667263,0.010782655964422377,-5.658758365702841,-15.0,-15.0,1
2.9940783977508545,5.71908850386503,0.01050831447116568,-5.708580189393865,-15.0,-15.0,1
3.004281520843506,5.768840340063845,0.010238993221447529,-5.758601346842397,-15.0,-15.0,1
3.0146291255950928,5.818796325909706,0.00996960150039744,-5.808826724409308,-15.0,-15.0,1
3.024993419647217,5.868956257252967,0.009703566207835884,-5.859252691045131,-15.0,-15.0,1
3.0352163314819336,5.919319930148131,0.009444887864466983,-5.909875042283664,-15.0,-15.0,1
3.045844554901123,5.969887140853644,0.009179890007254388,-5.96070725084639,-15.0,-15.0,1
3.055995225906372,6.020657685831698,0.008930555268376161,-6.0117271305633215,-15.0,-15.0,1
3.0666685104370117,6.071631361748019,0.008672350809593693,-6.0629590109384255,-15.0,-15.0,1
3.0770277976989746,6.12280796547167,0.008425639988275363,-6.114382325483394,-15.0,-15.0,1
3.087204933166504,6.174187294074842,0.008187012915621933,-6.16600028115922,-15.0,-15.0,1
3.0974199771881104,6.225769144832657,0.007951236354465041,-6.2178179084781915,-15.0,-15.0,1
3.107656717300415,6.277553315222959,0.0077187225469105,-6.269834592676048,-15.0,-15.0,1
3.1182422637939453,6.329539602926117,0.0074822530500204265,-6.322057349876096,-15.0,-15.0,1
3.128415107727051,6.381727805824816,0.007258807125522765,-6.374468998699293,-15.0,-15.0,1
3.1386756896972656,6.4341177220038634,0.007037213762209227,-6.427080508241654,-15.0,-15.0,1
3.149289131164551,6.486709149749977,0.006811995793727571,-6.47989715395625,-15.0,-15.0,1
3.1595168113708496,6.53950188755159,0.006598809303834302,-6.532903078247756,-15.0,-15.0,1
3.169706106185913,6.592495734098647,0.006390176151149202,-6.586105557947498,-15.0,-15.0,1
3.17991304397583,6.645690488282403,0.006184936795176316,-6.639505551487226,-15.0,-15.0,1
3.190122127532959,6.69908594919522,0.005983412022892293,-6.6931025371723285,-15.0,-15.0,1
3.2004106044769287,6.752681916130371,0.005784119428728224,-6.746897796701642,-15.0,-15.0,1
3.21100115776062,6.806478188581831,0.005582955345767332,-6.800895233236064,-15.0,-15.0,1
3.221261978149414,6.860474566244086,0.005391900581906028,-6.85508266566218,-15.0,-15.0,1
3.2314724922180176,6.914670849011924,0.005205534518058219,-6.909465314493866,-15.0,-15.0,1
3.2416515350341797,6.9690668369802395,0.00502346201757875,-6.964043374962661,-15.0,-15.0,1
3.2522590160369873,7.023662330443832,0.004837669328683736,-7.018824661115149,-15.0,-15.0,1
3.2625157833099365,7.078457129897207,0.004661838015972364,-7.073795291881234,-15.0,-15.0,1
